------------------------------------------------------------
Client connecting to 10.0.0.4, TCP port 5001
TCP congestion control set to vegas
TCP window size: 85.3 KByte (default)
------------------------------------------------------------
[  1] local 10.0.0.1 port 42388 connected with 10.0.0.4 port 5001 (icwnd/mss/irtt=14/1448/6177)
[ ID] Interval       Transfer     Bandwidth
[  1] 200.0000-205.0000 sec  54.1 MBytes  90.8 Mbits/sec
[  1] 205.0000-210.0000 sec  68.6 MBytes   115 Mbits/sec
[  1] 210.0000-215.0000 sec  61.2 MBytes   103 Mbits/sec
[  1] 215.0000-220.0000 sec  49.9 MBytes  83.7 Mbits/sec
[  1] 220.0000-225.0000 sec  45.6 MBytes  76.5 Mbits/sec
[  1] 225.0000-230.0000 sec  57.1 MBytes  95.8 Mbits/sec
[  1] 230.0000-235.0000 sec  44.6 MBytes  74.9 Mbits/sec
[  1] 235.0000-240.0000 sec  48.9 MBytes  82.0 Mbits/sec
[  1] 240.0000-245.0000 sec  36.5 MBytes  61.2 Mbits/sec
[  1] 245.0000-250.0000 sec  53.5 MBytes  89.8 Mbits/sec
[  1] 250.0000-255.0000 sec  55.5 MBytes  93.1 Mbits/sec
[  1] 255.0000-260.0000 sec  63.4 MBytes   106 Mbits/sec
[  1] 260.0000-265.0000 sec  70.5 MBytes   118 Mbits/sec
[  1] 265.0000-270.0000 sec  32.8 MBytes  54.9 Mbits/sec
[  1] 270.0000-275.0000 sec  55.6 MBytes  93.3 Mbits/sec
[  1] 275.0000-280.0000 sec  65.0 MBytes   109 Mbits/sec
[  1] 280.0000-285.0000 sec  48.9 MBytes  82.0 Mbits/sec
[  1] 285.0000-290.0000 sec  55.2 MBytes  92.7 Mbits/sec
[  1] 290.0000-295.0000 sec  73.6 MBytes   124 Mbits/sec
[  1] 295.0000-300.0000 sec  61.6 MBytes   103 Mbits/sec
[  1] 300.0000-305.0000 sec  57.0 MBytes  95.6 Mbits/sec
[  1] 305.0000-310.0000 sec  51.5 MBytes  86.4 Mbits/sec
[  1] 310.0000-315.0000 sec  69.1 MBytes   116 Mbits/sec
[  1] 315.0000-320.0000 sec  46.4 MBytes  77.8 Mbits/sec
[  1] 320.0000-325.0000 sec  39.8 MBytes  66.7 Mbits/sec
[  1] 325.0000-330.0000 sec  82.2 MBytes   138 Mbits/sec
[  1] 330.0000-335.0000 sec  48.5 MBytes  81.4 Mbits/sec
[  1] 335.0000-340.0000 sec  48.5 MBytes  81.4 Mbits/sec
[  1] 340.0000-345.0000 sec  53.2 MBytes  89.3 Mbits/sec
[  1] 345.0000-350.0000 sec  63.0 MBytes   106 Mbits/sec
[  1] 350.0000-355.0000 sec  69.5 MBytes   117 Mbits/sec
[  1] 355.0000-360.0000 sec  47.4 MBytes  79.5 Mbits/sec
[  1] 0.0000-360.3101 sec  4.00 GBytes  95.4 Mbits/sec
